"","ID","Item","Answer","NotAns","Cat","Col","NonNative","ForeignLang","Most","Number","Yes","Acc.Fil","Acc.Mtn","NotAll","LowAcc","LowMtn","C2.Weber","C3.Weber","Blue","Non.Blue","Yellow"
"7591","AKPC2NU5LX7ON","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,0,4,0,91.7,100,0,0,0,0.91,1,10,11,10
"7592","AKPC2NU5LX7ON","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,0,5,0,91.7,100,0,0,0,1,1.11,10,10,9
"7593","AKPC2NU5LX7ON","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,0,6,1,91.7,100,0,0,0,1.1,1.22,11,10,9
"7594","AKPC2NU5LX7ON","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,0,7,1,91.7,100,0,0,0,1.22,1.38,11,9,8
"7595","AKPC2NU5LX7ON","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,0,8,1,91.7,100,0,0,0,1.33,1.5,12,9,8
"7596","AKPC2NU5LX7ON","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,0,9,1,91.7,100,0,0,0,1.5,1.71,12,8,7
"7597","A26L91YL0GDGD8","Answer.2C.1",FALSE,0,"2C","2",0,0,0,1,0,88.9,100,0,0,0,0.67,0.67,8,12,12
"7598","A26L91YL0GDGD8","Answer.2C.2",FALSE,0,"2C","2",0,0,0,2,0,88.9,100,0,0,0,0.75,0.75,9,12,12
"7599","A26L91YL0GDGD8","Answer.2C.3",FALSE,0,"2C","2",0,0,0,3,0,88.9,100,0,0,0,0.82,0.82,9,11,11
"7600","A26L91YL0GDGD8","Answer.2C.4",FALSE,0,"2C","2",0,0,0,4,0,88.9,100,0,0,0,0.91,0.91,10,11,11
"7601","A26L91YL0GDGD8","Answer.2C.5",FALSE,0,"2C","2",0,0,0,5,0,88.9,100,0,0,0,1,1,10,10,10
"7602","A26L91YL0GDGD8","Answer.2C.6",TRUE,0,"2C","2",0,0,0,6,1,88.9,100,0,0,0,1.1,1.1,11,10,10
"7603","A26L91YL0GDGD8","Answer.2C.7",TRUE,0,"2C","2",0,0,0,7,1,88.9,100,0,0,0,1.22,1.22,11,9,9
"7604","A26L91YL0GDGD8","Answer.2C.8",TRUE,0,"2C","2",0,0,0,8,1,88.9,100,0,0,0,1.33,1.33,12,9,9
"7605","A26L91YL0GDGD8","Answer.2C.9",TRUE,0,"2C","2",0,0,0,9,1,88.9,100,0,0,0,1.5,1.5,12,8,8
"7606","A26L91YL0GDGD8","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,0,1,0,88.9,100,0,0,0,0.67,1.33,8,12,6
"7607","A26L91YL0GDGD8","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,0,2,0,88.9,100,0,0,0,0.75,1.5,9,12,6
"7608","A26L91YL0GDGD8","Answer.3C_Bal.3",FALSE,0,"3C_Bal","3",0,0,0,3,0,88.9,100,0,0,0,0.82,1.5,9,11,6
"7609","A26L91YL0GDGD8","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,0,4,0,88.9,100,0,0,0,0.91,1.67,10,11,6
"7610","A26L91YL0GDGD8","Answer.3C_Bal.5",FALSE,0,"3C_Bal","3",0,0,0,5,0,88.9,100,0,0,0,1,1.67,10,10,6
"7611","A26L91YL0GDGD8","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,0,6,1,88.9,100,0,0,0,1.1,2.2,11,10,5
"7612","A26L91YL0GDGD8","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,0,7,1,88.9,100,0,0,0,1.22,2.2,11,9,5
"7613","A26L91YL0GDGD8","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,0,8,1,88.9,100,0,0,0,1.33,2.4,12,9,5
"7614","A26L91YL0GDGD8","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,0,9,1,88.9,100,0,0,0,1.5,3,12,8,4
"7615","A26L91YL0GDGD8","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,0,1,0,88.9,100,0,0,0,0.67,0.89,8,12,9
"7616","A26L91YL0GDGD8","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,0,2,0,88.9,100,0,0,0,0.75,1,9,12,9
"7617","A26L91YL0GDGD8","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,0,3,0,88.9,100,0,0,0,0.82,1.13,9,11,8
"7618","A26L91YL0GDGD8","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,0,4,0,88.9,100,0,0,0,0.91,1.25,10,11,8
"7619","A26L91YL0GDGD8","Answer.3C_Mild.5",FALSE,0,"3C_Mild","3",0,0,0,5,0,88.9,100,0,0,0,1,1.42,10,10,7
"7620","A26L91YL0GDGD8","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,0,6,1,88.9,100,0,0,0,1.1,1.57,11,10,7
"7621","A26L91YL0GDGD8","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,0,7,1,88.9,100,0,0,0,1.22,1.83,11,9,6
"7622","A26L91YL0GDGD8","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,0,8,1,88.9,100,0,0,0,1.33,1.71,12,9,7
"7623","A26L91YL0GDGD8","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,0,9,1,88.9,100,0,0,0,1.5,2,12,8,6
"7624","A26L91YL0GDGD8","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,0,1,0,88.9,100,0,0,0,0.67,0.73,8,12,11
"7625","A26L91YL0GDGD8","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,0,2,0,88.9,100,0,0,0,0.75,0.86,9,12,11
"7626","A26L91YL0GDGD8","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,0,3,0,88.9,100,0,0,0,0.82,0.9,9,11,10
"7627","A26L91YL0GDGD8","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,0,4,0,88.9,100,0,0,0,0.91,1,10,11,10
"7628","A26L91YL0GDGD8","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,0,5,0,88.9,100,0,0,0,1,1.11,10,10,9
"7629","A26L91YL0GDGD8","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,0,6,1,88.9,100,0,0,0,1.1,1.22,11,10,9
"7630","A26L91YL0GDGD8","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,0,7,1,88.9,100,0,0,0,1.22,1.38,11,9,8
"7631","A26L91YL0GDGD8","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,0,8,1,88.9,100,0,0,0,1.33,1.5,12,9,8
"7632","A26L91YL0GDGD8","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,0,9,1,88.9,100,0,0,0,1.5,1.71,12,8,7
"7633","A3JFULPF22BXE1","Answer.2C.1",FALSE,0,"2C","2",0,0,0,1,0,94.4,100,0,0,0,0.67,0.67,8,12,12
"7634","A3JFULPF22BXE1","Answer.2C.2",FALSE,0,"2C","2",0,0,0,2,0,94.4,100,0,0,0,0.75,0.75,9,12,12
"7635","A3JFULPF22BXE1","Answer.2C.3",FALSE,0,"2C","2",0,0,0,3,0,94.4,100,0,0,0,0.82,0.82,9,11,11
"7636","A3JFULPF22BXE1","Answer.2C.4",FALSE,0,"2C","2",0,0,0,4,0,94.4,100,0,0,0,0.91,0.91,10,11,11
"7637","A3JFULPF22BXE1","Answer.2C.5",FALSE,0,"2C","2",0,0,0,5,0,94.4,100,0,0,0,1,1,10,10,10
"7638","A3JFULPF22BXE1","Answer.2C.6",TRUE,0,"2C","2",0,0,0,6,1,94.4,100,0,0,0,1.1,1.1,11,10,10
"7639","A3JFULPF22BXE1","Answer.2C.7",TRUE,0,"2C","2",0,0,0,7,1,94.4,100,0,0,0,1.22,1.22,11,9,9
"7640","A3JFULPF22BXE1","Answer.2C.8",TRUE,0,"2C","2",0,0,0,8,1,94.4,100,0,0,0,1.33,1.33,12,9,9
"7641","A3JFULPF22BXE1","Answer.2C.9",TRUE,0,"2C","2",0,0,0,9,1,94.4,100,0,0,0,1.5,1.5,12,8,8
"7642","A3JFULPF22BXE1","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,0,1,0,94.4,100,0,0,0,0.67,1.33,8,12,6
"7643","A3JFULPF22BXE1","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,0,2,0,94.4,100,0,0,0,0.75,1.5,9,12,6
"7644","A3JFULPF22BXE1","Answer.3C_Bal.3",FALSE,0,"3C_Bal","3",0,0,0,3,0,94.4,100,0,0,0,0.82,1.5,9,11,6
"7645","A3JFULPF22BXE1","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,0,4,0,94.4,100,0,0,0,0.91,1.67,10,11,6
"7646","A3JFULPF22BXE1","Answer.3C_Bal.5",FALSE,0,"3C_Bal","3",0,0,0,5,0,94.4,100,0,0,0,1,1.67,10,10,6
"7647","A3JFULPF22BXE1","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,0,6,1,94.4,100,0,0,0,1.1,2.2,11,10,5
"7648","A3JFULPF22BXE1","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,0,7,1,94.4,100,0,0,0,1.22,2.2,11,9,5
"7649","A3JFULPF22BXE1","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,0,8,1,94.4,100,0,0,0,1.33,2.4,12,9,5
"7650","A3JFULPF22BXE1","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,0,9,1,94.4,100,0,0,0,1.5,3,12,8,4
"7651","A3JFULPF22BXE1","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,0,1,0,94.4,100,0,0,0,0.67,0.89,8,12,9
"7652","A3JFULPF22BXE1","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,0,2,0,94.4,100,0,0,0,0.75,1,9,12,9
"7653","A3JFULPF22BXE1","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,0,3,0,94.4,100,0,0,0,0.82,1.13,9,11,8
"7654","A3JFULPF22BXE1","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,0,4,0,94.4,100,0,0,0,0.91,1.25,10,11,8
"7655","A3JFULPF22BXE1","Answer.3C_Mild.5",TRUE,0,"3C_Mild","3",0,0,0,5,1,94.4,100,0,0,0,1,1.42,10,10,7
"7656","A3JFULPF22BXE1","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,0,6,1,94.4,100,0,0,0,1.1,1.57,11,10,7
"7657","A3JFULPF22BXE1","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,0,7,1,94.4,100,0,0,0,1.22,1.83,11,9,6
"7658","A3JFULPF22BXE1","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,0,8,1,94.4,100,0,0,0,1.33,1.71,12,9,7
"7659","A3JFULPF22BXE1","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,0,9,1,94.4,100,0,0,0,1.5,2,12,8,6
"7660","A3JFULPF22BXE1","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,0,1,0,94.4,100,0,0,0,0.67,0.73,8,12,11
"7661","A3JFULPF22BXE1","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,0,2,0,94.4,100,0,0,0,0.75,0.86,9,12,11
"7662","A3JFULPF22BXE1","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,0,3,0,94.4,100,0,0,0,0.82,0.9,9,11,10
"7663","A3JFULPF22BXE1","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,0,4,0,94.4,100,0,0,0,0.91,1,10,11,10
"7664","A3JFULPF22BXE1","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,0,5,0,94.4,100,0,0,0,1,1.11,10,10,9
"7665","A3JFULPF22BXE1","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,0,6,1,94.4,100,0,0,0,1.1,1.22,11,10,9
"7666","A3JFULPF22BXE1","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,0,7,1,94.4,100,0,0,0,1.22,1.38,11,9,8
"7667","A3JFULPF22BXE1","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,0,8,1,94.4,100,0,0,0,1.33,1.5,12,9,8
"7668","A3JFULPF22BXE1","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,0,9,1,94.4,100,0,0,0,1.5,1.71,12,8,7
"7705","A3EM5PPT48RIOP","Answer.2C.1",FALSE,0,"2C","2",0,0,0,1,0,90.3,100,0,0,0,0.67,0.67,8,12,12
"7706","A3EM5PPT48RIOP","Answer.2C.2",FALSE,0,"2C","2",0,0,0,2,0,90.3,100,0,0,0,0.75,0.75,9,12,12
"7707","A3EM5PPT48RIOP","Answer.2C.3",FALSE,0,"2C","2",0,0,0,3,0,90.3,100,0,0,0,0.82,0.82,9,11,11
"7708","A3EM5PPT48RIOP","Answer.2C.4",FALSE,0,"2C","2",0,0,0,4,0,90.3,100,0,0,0,0.91,0.91,10,11,11
"7709","A3EM5PPT48RIOP","Answer.2C.5",FALSE,0,"2C","2",0,0,0,5,0,90.3,100,0,0,0,1,1,10,10,10
"7710","A3EM5PPT48RIOP","Answer.2C.6",FALSE,0,"2C","2",0,0,0,6,0,90.3,100,0,0,0,1.1,1.1,11,10,10
"7711","A3EM5PPT48RIOP","Answer.2C.7",TRUE,0,"2C","2",0,0,0,7,1,90.3,100,0,0,0,1.22,1.22,11,9,9
"7712","A3EM5PPT48RIOP","Answer.2C.8",TRUE,0,"2C","2",0,0,0,8,1,90.3,100,0,0,0,1.33,1.33,12,9,9
"7713","A3EM5PPT48RIOP","Answer.2C.9",TRUE,0,"2C","2",0,0,0,9,1,90.3,100,0,0,0,1.5,1.5,12,8,8
"7714","A3EM5PPT48RIOP","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,0,1,0,90.3,100,0,0,0,0.67,1.33,8,12,6
"7715","A3EM5PPT48RIOP","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,0,2,0,90.3,100,0,0,0,0.75,1.5,9,12,6
"7716","A3EM5PPT48RIOP","Answer.3C_Bal.3",FALSE,0,"3C_Bal","3",0,0,0,3,0,90.3,100,0,0,0,0.82,1.5,9,11,6
"7717","A3EM5PPT48RIOP","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,0,4,0,90.3,100,0,0,0,0.91,1.67,10,11,6
"7718","A3EM5PPT48RIOP","Answer.3C_Bal.5",FALSE,0,"3C_Bal","3",0,0,0,5,0,90.3,100,0,0,0,1,1.67,10,10,6
"7719","A3EM5PPT48RIOP","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,0,6,1,90.3,100,0,0,0,1.1,2.2,11,10,5
"7720","A3EM5PPT48RIOP","Answer.3C_Bal.7",FALSE,0,"3C_Bal","3",0,0,0,7,0,90.3,100,0,0,0,1.22,2.2,11,9,5
"7721","A3EM5PPT48RIOP","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,0,8,1,90.3,100,0,0,0,1.33,2.4,12,9,5
"7722","A3EM5PPT48RIOP","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,0,9,1,90.3,100,0,0,0,1.5,3,12,8,4
"7723","A3EM5PPT48RIOP","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,0,1,0,90.3,100,0,0,0,0.67,0.89,8,12,9
"7724","A3EM5PPT48RIOP","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,0,2,0,90.3,100,0,0,0,0.75,1,9,12,9
"7725","A3EM5PPT48RIOP","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,0,3,0,90.3,100,0,0,0,0.82,1.13,9,11,8
"7726","A3EM5PPT48RIOP","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,0,4,0,90.3,100,0,0,0,0.91,1.25,10,11,8
"7727","A3EM5PPT48RIOP","Answer.3C_Mild.5",FALSE,0,"3C_Mild","3",0,0,0,5,0,90.3,100,0,0,0,1,1.42,10,10,7
"7728","A3EM5PPT48RIOP","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,0,6,1,90.3,100,0,0,0,1.1,1.57,11,10,7
"7729","A3EM5PPT48RIOP","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,0,7,1,90.3,100,0,0,0,1.22,1.83,11,9,6
"7730","A3EM5PPT48RIOP","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,0,8,1,90.3,100,0,0,0,1.33,1.71,12,9,7
"7731","A3EM5PPT48RIOP","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,0,9,1,90.3,100,0,0,0,1.5,2,12,8,6
"7732","A3EM5PPT48RIOP","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,0,1,0,90.3,100,0,0,0,0.67,0.73,8,12,11
"7733","A3EM5PPT48RIOP","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,0,2,0,90.3,100,0,0,0,0.75,0.86,9,12,11
"7734","A3EM5PPT48RIOP","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,0,3,0,90.3,100,0,0,0,0.82,0.9,9,11,10
"7735","A3EM5PPT48RIOP","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,0,4,0,90.3,100,0,0,0,0.91,1,10,11,10
"7736","A3EM5PPT48RIOP","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,0,5,0,90.3,100,0,0,0,1,1.11,10,10,9
"7737","A3EM5PPT48RIOP","Answer.3C_Unbal.6",FALSE,0,"3C_Unbal","3",0,0,0,6,0,90.3,100,0,0,0,1.1,1.22,11,10,9
"7738","A3EM5PPT48RIOP","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,0,7,1,90.3,100,0,0,0,1.22,1.38,11,9,8
"7739","A3EM5PPT48RIOP","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,0,8,1,90.3,100,0,0,0,1.33,1.5,12,9,8
"7740","A3EM5PPT48RIOP","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,0,9,1,90.3,100,0,0,0,1.5,1.71,12,8,7
"7777","A2Y63LOMATZQ15","Answer.2C.1",FALSE,0,"2C","2",0,0,0,1,0,91.7,100,0,0,0,0.67,0.67,8,12,12
"7778","A2Y63LOMATZQ15","Answer.2C.2",FALSE,0,"2C","2",0,0,0,2,0,91.7,100,0,0,0,0.75,0.75,9,12,12
"7779","A2Y63LOMATZQ15","Answer.2C.3",FALSE,0,"2C","2",0,0,0,3,0,91.7,100,0,0,0,0.82,0.82,9,11,11
"7780","A2Y63LOMATZQ15","Answer.2C.4",FALSE,0,"2C","2",0,0,0,4,0,91.7,100,0,0,0,0.91,0.91,10,11,11
"7781","A2Y63LOMATZQ15","Answer.2C.5",FALSE,0,"2C","2",0,0,0,5,0,91.7,100,0,0,0,1,1,10,10,10
"7782","A2Y63LOMATZQ15","Answer.2C.6",FALSE,0,"2C","2",0,0,0,6,0,91.7,100,0,0,0,1.1,1.1,11,10,10
"7783","A2Y63LOMATZQ15","Answer.2C.7",TRUE,0,"2C","2",0,0,0,7,1,91.7,100,0,0,0,1.22,1.22,11,9,9
"7784","A2Y63LOMATZQ15","Answer.2C.8",TRUE,0,"2C","2",0,0,0,8,1,91.7,100,0,0,0,1.33,1.33,12,9,9
"7785","A2Y63LOMATZQ15","Answer.2C.9",TRUE,0,"2C","2",0,0,0,9,1,91.7,100,0,0,0,1.5,1.5,12,8,8
"7786","A2Y63LOMATZQ15","Answer.3C_Bal.1",TRUE,0,"3C_Bal","3",0,0,0,1,1,91.7,100,0,0,0,0.67,1.33,8,12,6
"7787","A2Y63LOMATZQ15","Answer.3C_Bal.2",TRUE,0,"3C_Bal","3",0,0,0,2,1,91.7,100,0,0,0,0.75,1.5,9,12,6
"7788","A2Y63LOMATZQ15","Answer.3C_Bal.3",TRUE,0,"3C_Bal","3",0,0,0,3,1,91.7,100,0,0,0,0.82,1.5,9,11,6
"7789","A2Y63LOMATZQ15","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,0,4,0,91.7,100,0,0,0,0.91,1.67,10,11,6
"7790","A2Y63LOMATZQ15","Answer.3C_Bal.5",TRUE,0,"3C_Bal","3",0,0,0,5,1,91.7,100,0,0,0,1,1.67,10,10,6
"7791","A2Y63LOMATZQ15","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,0,6,1,91.7,100,0,0,0,1.1,2.2,11,10,5
"7792","A2Y63LOMATZQ15","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,0,7,1,91.7,100,0,0,0,1.22,2.2,11,9,5
"7793","A2Y63LOMATZQ15","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,0,8,1,91.7,100,0,0,0,1.33,2.4,12,9,5
"7794","A2Y63LOMATZQ15","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,0,9,1,91.7,100,0,0,0,1.5,3,12,8,4
"7795","A2Y63LOMATZQ15","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,0,1,0,91.7,100,0,0,0,0.67,0.89,8,12,9
"7796","A2Y63LOMATZQ15","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,0,2,0,91.7,100,0,0,0,0.75,1,9,12,9
"7797","A2Y63LOMATZQ15","Answer.3C_Mild.3",TRUE,0,"3C_Mild","3",0,0,0,3,1,91.7,100,0,0,0,0.82,1.13,9,11,8
"7798","A2Y63LOMATZQ15","Answer.3C_Mild.4",TRUE,0,"3C_Mild","3",0,0,0,4,1,91.7,100,0,0,0,0.91,1.25,10,11,8
"7799","A2Y63LOMATZQ15","Answer.3C_Mild.5",TRUE,0,"3C_Mild","3",0,0,0,5,1,91.7,100,0,0,0,1,1.42,10,10,7
"7800","A2Y63LOMATZQ15","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,0,6,1,91.7,100,0,0,0,1.1,1.57,11,10,7
"7801","A2Y63LOMATZQ15","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,0,7,1,91.7,100,0,0,0,1.22,1.83,11,9,6
"7802","A2Y63LOMATZQ15","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,0,8,1,91.7,100,0,0,0,1.33,1.71,12,9,7
"7803","A2Y63LOMATZQ15","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,0,9,1,91.7,100,0,0,0,1.5,2,12,8,6
"7804","A2Y63LOMATZQ15","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,0,1,0,91.7,100,0,0,0,0.67,0.73,8,12,11
"7805","A2Y63LOMATZQ15","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,0,2,0,91.7,100,0,0,0,0.75,0.86,9,12,11
"7806","A2Y63LOMATZQ15","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,0,3,0,91.7,100,0,0,0,0.82,0.9,9,11,10
"7807","A2Y63LOMATZQ15","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,0,4,0,91.7,100,0,0,0,0.91,1,10,11,10
"7808","A2Y63LOMATZQ15","Answer.3C_Unbal.5",TRUE,0,"3C_Unbal","3",0,0,0,5,1,91.7,100,0,0,0,1,1.11,10,10,9
"7809","A2Y63LOMATZQ15","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,0,6,1,91.7,100,0,0,0,1.1,1.22,11,10,9
"7810","A2Y63LOMATZQ15","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,0,7,1,91.7,100,0,0,0,1.22,1.38,11,9,8
"7811","A2Y63LOMATZQ15","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,0,8,1,91.7,100,0,0,0,1.33,1.5,12,9,8
"7812","A2Y63LOMATZQ15","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,0,9,1,91.7,100,0,0,0,1.5,1.71,12,8,7
"7813","A2P0H90S6BR3F9","Answer.2C.1",FALSE,0,"2C","2",0,0,0,1,0,90.3,95.8,0,0,0,0.67,0.67,8,12,12
"7814","A2P0H90S6BR3F9","Answer.2C.2",FALSE,0,"2C","2",0,0,0,2,0,90.3,95.8,0,0,0,0.75,0.75,9,12,12
"7815","A2P0H90S6BR3F9","Answer.2C.3",FALSE,0,"2C","2",0,0,0,3,0,90.3,95.8,0,0,0,0.82,0.82,9,11,11
"7816","A2P0H90S6BR3F9","Answer.2C.4",FALSE,0,"2C","2",0,0,0,4,0,90.3,95.8,0,0,0,0.91,0.91,10,11,11
"7817","A2P0H90S6BR3F9","Answer.2C.5",FALSE,0,"2C","2",0,0,0,5,0,90.3,95.8,0,0,0,1,1,10,10,10
"7818","A2P0H90S6BR3F9","Answer.2C.6",TRUE,0,"2C","2",0,0,0,6,1,90.3,95.8,0,0,0,1.1,1.1,11,10,10
"7819","A2P0H90S6BR3F9","Answer.2C.7",TRUE,0,"2C","2",0,0,0,7,1,90.3,95.8,0,0,0,1.22,1.22,11,9,9
"7820","A2P0H90S6BR3F9","Answer.2C.8",TRUE,0,"2C","2",0,0,0,8,1,90.3,95.8,0,0,0,1.33,1.33,12,9,9
"7821","A2P0H90S6BR3F9","Answer.2C.9",TRUE,0,"2C","2",0,0,0,9,1,90.3,95.8,0,0,0,1.5,1.5,12,8,8
"7822","A2P0H90S6BR3F9","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,0,1,0,90.3,95.8,0,0,0,0.67,1.33,8,12,6
"7823","A2P0H90S6BR3F9","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,0,2,0,90.3,95.8,0,0,0,0.75,1.5,9,12,6
"7824","A2P0H90S6BR3F9","Answer.3C_Bal.3",FALSE,0,"3C_Bal","3",0,0,0,3,0,90.3,95.8,0,0,0,0.82,1.5,9,11,6
"7825","A2P0H90S6BR3F9","Answer.3C_Bal.4",TRUE,0,"3C_Bal","3",0,0,0,4,1,90.3,95.8,0,0,0,0.91,1.67,10,11,6
"7826","A2P0H90S6BR3F9","Answer.3C_Bal.5",TRUE,0,"3C_Bal","3",0,0,0,5,1,90.3,95.8,0,0,0,1,1.67,10,10,6
"7827","A2P0H90S6BR3F9","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,0,6,1,90.3,95.8,0,0,0,1.1,2.2,11,10,5
"7828","A2P0H90S6BR3F9","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,0,7,1,90.3,95.8,0,0,0,1.22,2.2,11,9,5
"7829","A2P0H90S6BR3F9","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,0,8,1,90.3,95.8,0,0,0,1.33,2.4,12,9,5
"7830","A2P0H90S6BR3F9","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,0,9,1,90.3,95.8,0,0,0,1.5,3,12,8,4
"7831","A2P0H90S6BR3F9","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,0,1,0,90.3,95.8,0,0,0,0.67,0.89,8,12,9
"7832","A2P0H90S6BR3F9","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,0,2,0,90.3,95.8,0,0,0,0.75,1,9,12,9
